url,engine_capacity,registration_year,mileage,vin_/_chassis_no.,transmission,model_grade,drive_type,dimension,fuel_type,exterior_color,*full_vin/chassis_no._will_be_shown_on_invoice,reference_no.,price,no._of_doors,manufacture_year,no._of_seats,steering,model_code,car_age,FOB (KES),Shipping (KES),Insurance (KES),CIF (KES),Import Duty (KES),Excise Duty (KES),IDF (KES),RDL (KES),VAT (KES),Port Charges (KES),Clearing Fees (KES),Registration (KES),TOTAL COST (KES)
https://carfromjapan.com/cheap-used-nissan-x-trail-2022-for-sale-69f500e7b371b17a03d8c689,1500,2022,24000.0,000***,Automatic,G,-,17 m3,Petrol,Pearl,Auction Grade,CFJ2743462,21760,5,-,-,-,T33,4,2817920.0,130000,42268.8,2990188.8,1046566.08,747547.2,104656.61,59803.78,765488.33,50000,22500,10000,5796750.8
https://carfromjapan.com/cheap-used-subaru-forester-2025-for-sale-69e954033f68796625d8bce6,2500,2025,5300.0,SLG006***,Automatic,Ｘ－ブレイクＳ：ＨＥＶ　ＥＸ,4WD,17 m3,Hybrid,Other,Auction Grade,CFJ2696097,36438,5,-,5,Right,SLG,1,4718721.0,130000,70780.82,4919501.82,1721825.64,1475850.54,172182.56,98390.04,1298748.48,50000,22500,10000,9768999.07
https://carfromjapan.com/cheap-used-bmw-2-series-2022-for-sale-69e172765d307c58700472ad,3000,2022,41000.0,WBA52CM0408C59***,Automatic,M240i xDrive,4WD,12 m3,Petrol,Pearl,Auction Grade,CFJ2666410,35268,2,-,4,-,3BA-52CM30,4,4567206.0,130000,68508.09,4765714.09,1667999.93,1429714.23,166799.99,95314.28,1258148.52,50000,22500,10000,9466191.04
https://carfromjapan.com/cheap-used-toyota-rav4-2020-for-sale-69bb2f597023c62dd22a174e,2500,2020,28700.0,AXAP540001***,Automatic,ブラックトーン,4WD,17 m3,Hybrid,Other,Auction Grade,CFJ2509573,24666,5,-,5,Right,AXAP54,6,3194247.0,130000,47913.71,3372160.71,1180256.25,1011648.21,118025.62,67443.21,890250.43,50000,22500,10000,6722284.43
https://carfromjapan.com/cheap-used-nissan-note-2022-for-sale-69f68319b371b1178221f3b8,1200,2022,500.0,FE13299***,Automatic,1.2 G,-,10.62 m3,Petrol,Other,Auction Grade,CFJ2747828,11448,5,-,5,Right,6AA-FE13,4,1482516.0,130000,22237.74,1634753.74,572163.81,408688.43,57216.38,32695.07,418496.96,50000,22500,10000,3206514.4
https://carfromjapan.com/cheap-used-subaru-forester-2021-for-sale-696ebb6669d6f681af835483,1800,2021,103100.0,SK5014***,Automatic,スポーツ/後期/サンルーフ,4WD,14.3 m3,Petrol,Black,Auction Grade,CFJ2231143,14512,5,-,5,Right,4BA-SK5,5,1879304.0,130000,28189.56,2037493.56,713122.75,509373.39,71312.27,40749.87,521598.35,50000,22500,10000,3976150.19
https://carfromjapan.com/cheap-used-bmw-2-series-2020-for-sale-69f92798a08a2d43a7cc78ac,2000,2020,28200.0,WBA32AM0607G59***,Automatic,218dｸﾞﾗﾝｸｰﾍﾟﾌﾟﾚｲEdｼﾞｮｲﾌﾟﾗｽ,2WD,11.9 m3,Diesel,Other,Auction Grade,CFJ2756821,11832,4,-,5,Other,7M20,6,1532244.0,130000,22983.66,1685227.66,589829.68,421306.91,58982.97,33704.55,431418.28,50000,22500,10000,3302970.06
https://carfromjapan.com/cheap-used-subaru-forester-2019-for-sale-69e560a27210447b57594957,2500,2019,66800.0,SK9029***,Automatic,プレミアム,4WD,17 m3,Petrol,Other,Auction Grade,CFJ2680713,15518,5,-,5,Right,SK9,7,2009581.0,130000,30143.72,2169724.71,759403.65,650917.41,75940.37,43394.49,572807.32,50000,22500,10000,4354687.96
https://carfromjapan.com/cheap-used-toyota-rav4-2020-for-sale-69f7d6e99684927fae772427,2500,2020,66700.0,AXAH524003***,Automatic,ハイブリッドＸ,-,17 m3,Hybrid,Other,Auction Grade,CFJ2755063,20739,5,-,5,Right,AXAH52,6,2685700.5,130000,40285.51,2855986.01,999595.1,856795.8,99959.51,57119.72,753980.31,50000,22500,10000,5705936.45
https://carfromjapan.com/cheap-used-subaru-forester-2019-for-sale-6a04acf5a329faee38a0acf8,2000,2019,30000.0,SKE-031***,Automatic,アドバンス,4WD,17 m3,Hybrid,Pearl,Auction Grade,CFJ2781326,19561,5,-,5,-,5AA-SKE,7,2533149.5,130000,37997.24,2701146.74,945401.36,675286.69,94540.14,54022.93,691493.57,50000,22500,10000,5244391.42
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-6a048376a329fa1390990945,2500,2019,88000.0,AXAH54-2006***,Automatic,G,4WD,17 m3,Hybrid,Pearl,Auction Grade,CFJ2780304,20331,5,-,5,-,6AA-AXAH54,7,2632864.5,130000,39492.97,2802357.47,980825.11,840707.24,98082.51,56047.15,739822.37,50000,22500,10000,5600341.85
https://carfromjapan.com/cheap-used-toyota-land-cruiser-prado-2020-for-sale-6a053830a329fa0d5bc7b738,2800,2020,78905.0,GDJ151-0009***,Automatic,TZ-G,4WD,17.04 m3,Diesel,-,Auction Grade,CFJ2785143,39856,6,-,7,Right,3DA-GDJ151W,6,5161352.0,130000,77420.28,5368772.28,1879070.3,1610631.68,187907.03,107375.45,1417355.88,50000,22500,10000,10653612.62
https://carfromjapan.com/cheap-used-toyota-rav4-2021-for-sale-69f25ccab371b15a4657fbbb,2500,2021,115000.0,AXAP54-0002***,Automatic,G Z,4WD,14.38 m3,Hybrid,Black,Auction Grade,CFJ2731500,20952,5,-,5,-,6LA-AXAP54,5,2713284.0,130000,40699.26,2883983.26,1009394.14,865194.98,100939.41,57679.67,761371.58,50000,22500,10000,5761063.04
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-69b56f7cab4bcf219ce1aa8d,2019,2019,110200.0,MXAA545004***,Automatic,-,4WD,14.3 m3,Petrol,White,Auction Grade,CFJ2485958,15373,5,-,5,Right,6BA-MXAA54,7,1990803.5,130000,29862.05,2150665.55,752732.94,645199.67,75273.29,43013.31,567775.71,50000,22500,10000,4317160.47
https://carfromjapan.com/cheap-used-toyota-rav4-2021-for-sale-69ed48b86159e5feb2cb19fc,2500,2021,25200.0,AXAH524006***,Automatic,ハイブリッドＸ,-,17 m3,Hybrid,Other,Auction Grade,CFJ2712762,23488,5,-,5,Right,AXAH52,5,3041696.0,130000,45625.44,3217321.44,1126062.5,965196.43,112606.25,64346.43,849372.86,50000,22500,10000,6417405.92
https://carfromjapan.com/cheap-used-toyota-rav4-2026-for-sale-69dad28014952dbefd0e2d6e,2500,2026,700.0,AXAN643001***,Automatic,アドベンチャー,4WD,17 m3,Hybrid,Other,Auction Grade,CFJ2638208,39980,5,-,5,Right,AXAN64,0,5177410.0,130000,77661.15,5385071.15,1884774.9,1615521.34,188477.49,107701.42,1421658.78,50000,22500,10000,10685705.09
https://carfromjapan.com/cheap-used-nissan-note-2021-for-sale-69f68328b371b19fa9222701,1200,2021,8500.0,FSNE13501***,Automatic,1.2 G ﾚｻﾞｰ FOUR,4WD,10.62 m3,Petrol,Other,Auction Grade,CFJ2747858,11448,5,-,5,Right,6AA-FSNE13,5,1482516.0,130000,22237.74,1634753.74,572163.81,408688.43,57216.38,32695.07,418496.96,50000,22500,10000,3206514.4
https://carfromjapan.com/cheap-used-toyota-land-cruiser-prado-2022-for-sale-69deeb774e6f91aed22f91ff,2700,2022,16300.0,TRJ1500150***,Automatic,-,4WD,17.13 m3,Petrol,Pearl,Auction Grade,CFJ2656495,26429,5,-,-,Right,3BA-TRJ150W,4,3422555.5,130000,51338.33,3603893.83,1261362.84,1081168.15,126136.28,72077.88,951427.97,50000,22500,10000,7178566.96
https://carfromjapan.com/cheap-used-toyota-rav4-2020-for-sale-69fd3df90202b61f7b6875d6,2000,2020,27800.0,MXAA544018***,Automatic,-,4WD,14.3 m3,Petrol,Black,Auction Grade,CFJ2764203,16234,5,-,-,Right,6BA-MXAA54,6,2102303.0,130000,31534.54,2263837.54,792343.14,565959.39,79234.31,45276.75,579542.41,50000,22500,10000,4408693.55
https://carfromjapan.com/cheap-used-subaru-forester-2021-for-sale-6a03b6f6a329fae06875c2bc,1800,2021,53100.0,SK5005***,Automatic,スポーツ,4WD,17 m3,Petrol,Silver,Auction Grade,CFJ2779354,16048,5,-,5,Right,SK5,5,2078216.0,130000,31173.24,2239389.24,783786.23,559847.31,78378.62,44787.78,573283.65,50000,22500,10000,4361972.84
https://carfromjapan.com/cheap-used-subaru-forester-2019-for-sale-69f4074db371b140fbc06d57,2500,2019,15000.0,SK9-027***,Automatic,X-ブレイク,4WD,17 m3,Petrol,Pearl,Auction Grade,CFJ2738538,19954,5,-,5,-,5BA-SK9,7,2584043.0,130000,38760.64,2752803.65,963481.28,825841.09,96348.13,55056.07,726740.16,50000,22500,10000,5502770.38
https://carfromjapan.com/cheap-used-toyota-rav4-2021-for-sale-698fa1a4629dce67ead6c72d,2500,2021,65000.0,AXAP54-0002***,Automatic,2.5 BLACK TONE,2WD,14.38 m3,Hybrid,Red,Auction Grade,CFJ2343359,23095,5,-,5,-,6LA-AXAP54,5,2990802.5,130000,44862.04,3165664.54,1107982.59,949699.36,110798.26,63313.29,835735.44,50000,22500,10000,6315693.47
https://carfromjapan.com/cheap-used-toyota-rav4-2021-for-sale-6980fa2ad5ee073e58850d2c,2500,2021,93000.0,AXAP54-0002***,Automatic,2.5 BLACK TONE 4WD,4WD,14.38 m3,Hybrid,Other,Auction Grade,CFJ2290483,21132,5,-,5,-,6LA-AXAP54,5,2736594.0,130000,41048.91,2907642.91,1017675.02,872292.87,101767.5,58152.86,767617.73,50000,22500,10000,5807648.89
